Record_ID,City,State,Region,City Category,Year,Month,Season,Population,Population Density (per km²),Urbanization Rate (%),Waste Type,Daily Waste Generation (TPD),Waste Per Capita (kg),Collection Efficiency (%),Waste Segregation Rate (%),Recycling Rate (%),Composting Rate (%),Landfill Dependency (%),Waste Processing Capacity (TPD),Treatment Method,Municipal Efficiency Score,Awareness Campaigns,Smart Bins,Collection Vehicles,Collection Frequency,Waste Management Workers,Waste Management Budget (?),Cost Per Ton (?),Carbon Emissions,Landfill Capacity (Tons),Remaining Landfill Capacity (Tons),Latitude,Longitude,Air Quality Index (AQI),Rainfall (mm),Tourism Impact Score,Industrial Activity Level,Population Growth Rate (%),Sustainability Index,Performance Level,Sustainability Category
WM013956,Panaji,Goa,West,Tier-3,2021,8,Monsoon,223058,807.3,26.4,Glass,1.59,0.007,38.7,54.7,58,1,43.6,1.48,Recycling,3.2,2,28,6,2,274,2585355,653,6.14,266620,60.2,15.4909,73.8278,93,413.2,8.3,4.3,4.29,44.2,Low,Good
WM013957,Panaji,Goa,West,Tier-3,2021,8,Monsoon,223058,807.3,26.4,Organic,24.27,0.108,45.6,48.8,20.9,27.6,51.4,19.01,Landfill,3.2,2,28,6,2,274,2585355,353,408.63,266620,60.2,15.4909,73.8278,93,413.2,8.3,4.3,4.29,34.6,Low,Poor
WM013958,Panipat,Haryana,North,Tier-3,2021,8,Monsoon,122048,1371.7,51.3,Plastic,3.78,0.032,49.1,59,40.8,1.4,57.3,3.08,Landfill,5,1,12,4,2,181,819332,380,59.74,342334,66.3,29.3909,76.9635,123,217.1,2.6,1.4,3.47,38.4,Medium,Average
WM013959,Patiala,Punjab,North,Tier-3,2021,8,Monsoon,145813,1067.5,44.9,Construction,5.96,0.039,37.9,44.8,29.6,0.6,62.3,4.68,Landfill,2.5,1,20,4,2,176,1365523,402,94.8,268365,56.5,30.3398,76.3869,153,153,2.1,4.7,4.21,31.7,Low,Poor
WM013960,Patiala,Punjab,North,Tier-3,2021,8,Monsoon,145813,1067.5,44.9,Organic,16.31,0.117,48.8,43.6,21.4,28.5,52.7,11.89,Landfill,2.5,1,20,4,2,176,1365523,389,263.82,268365,56.5,30.3398,76.3869,153,153,2.1,4.7,4.21,34.5,Low,Poor
WM013961,Patna,Bihar,East,Tier-1,2021,8,Monsoon,1895389,13329.3,74.7,Construction,144.83,0.076,63.6,46.3,36.1,0.3,60.6,149.69,Landfill,5.9,2,1446,101,6,5271,56087886,777,2458.01,3156389,69.3,25.5941,85.1376,140,216,1.9,8.5,2.39,39.7,Medium,Average
WM013962,Patna,Bihar,East,Tier-1,2021,8,Monsoon,1895389,13329.3,74.7,Organic,418.18,0.23,76.9,58.3,33.9,37.7,26.5,361.93,Landfill,5.9,2,1446,101,6,5271,56087886,749,6501.21,3156389,69.3,25.5941,85.1376,140,216,1.9,8.5,2.39,50.2,High,Good
WM013963,Port Blair,Andaman and Nicobar Islands,East,Tier-3,2021,8,Monsoon,318782,1674.7,37.9,Organic,32.35,0.1,52.2,42,21.7,31.9,43.6,26.3,Biogas,3,0,37,8,2,457,3253264,496,49.71,147086,56.2,11.6234,92.7265,105,51.6,8.3,5.1,4.33,35.1,Low,Poor
WM013964,Prayagraj,Uttar Pradesh,Central,Tier-1,2021,8,Monsoon,2517558,8486.2,78.4,Organic,503.4,0.205,69.9,65.7,34.8,32.2,31.4,553.39,Landfill,7.9,6,2098,142,5,6689,44133860,669,7982.19,2276489,75.1,25.4358,81.8463,140,134.2,1.6,5.6,1.48,55.7,High,Excellent
WM013965,Puducherry,Puducherry,South,Tier-3,2021,8,Monsoon,319584,3714.8,39.4,Metal,2.57,0.008,35.4,45.1,61.5,1.1,39.7,2.48,Landfill,2.6,0,38,8,1,466,2532873,318,38.51,271131,58,11.9416,79.8083,99,82.1,7,5.2,2.74,38.8,Low,Average
WM013966,Puducherry,Puducherry,South,Tier-3,2021,8,Monsoon,319584,3714.8,39.4,Organic,35.9,0.117,42.8,43.2,15.8,30.3,51.5,31.4,Landfill,2.6,0,38,8,1,466,2532873,419,595.78,271131,58,11.9416,79.8083,99,82.1,7,5.2,2.74,31,Low,Poor
WM013967,Pune,Maharashtra,West,Metro,2021,8,Monsoon,6783871,26440.1,89.9,Construction,621.3,0.095,64.3,58,42.3,0.7,48,585.78,Landfill,7.5,4,11032,524,7,29925,296345343,1168,11160.79,24456489,74.5,18.5204,73.8567,145,334.8,2.3,5.8,1.24,50.5,High,Excellent
WM013968,Puri,Odisha,East,Tier-3,2021,8,Monsoon,347235,3548.7,51.2,Metal,2.33,0.007,45.7,61.1,70.4,0.1,30.6,2.06,Recycling,3.5,0,33,10,2,491,2189185,650,8.09,140039,56.5,19.8135,85.8312,73,191.7,9.1,0.9,4.36,49.2,Medium,Good
WM013969,Pushkar,Rajasthan,North,Tier-3,2021,8,Monsoon,51060,3305,52.9,Construction,2.67,0.05,41.5,42.7,33.5,0.9,61.4,2.53,Landfill,4.7,0,6,3,1,69,623824,399,42.69,53969,64.6,26.4897,74.5511,149,162.7,5,2.5,3.23,31.6,Low,Poor
WM013970,Pushkar,Rajasthan,North,Tier-3,2021,8,Monsoon,51060,3305,52.9,Plastic,1.77,0.035,54.8,56.9,40.7,0.8,60.7,1.46,Landfill,4.7,0,6,3,1,69,623824,354,26.62,53969,64.6,26.4897,74.5511,149,162.7,5,2.5,3.23,37.1,Medium,Poor
WM013971,Raipur,Chhattisgarh,Central,Tier-1,2021,8,Monsoon,1344378,7210.2,83.7,Organic,263.94,0.203,65.2,50.3,27.3,32.8,33.9,255.12,Landfill,5.9,5,1137,69,5,3394,40144101,780,3994.64,6837109,67.8,21.2514,81.6296,151,206.4,3,5.7,1.22,45.2,Medium,Good
WM013972,Rajkot,Gujarat,West,Tier-1,2021,8,Monsoon,2000797,6526.2,77.3,Organic,440.74,0.211,75,57.7,31.8,44.2,20.7,473.38,Landfill,6.8,9,2142,96,6,6088,55589341,687,6760.08,4654774,73.5,22.3039,70.8022,110,435.6,1.4,6.6,1.63,52.8,High,Excellent
WM013973,Ranchi,Jharkhand,East,Tier-1,2021,8,Monsoon,1253814,11378,82.7,Organic,250.63,0.21,65.8,58.1,31.1,32.9,32.2,266.93,Composting,7.5,6,1164,71,6,4056,20562341,806,645.36,4951091,73.7,23.3441,85.3096,72,237.3,1.2,3.8,2.09,52,High,Excellent
WM013974,Ratlam,Madhya Pradesh,Central,Tier-3,2021,8,Monsoon,295486,3259.7,50.6,Organic,33.95,0.111,58.5,41.3,17.1,37,47.5,29.89,Landfill,4.8,0,28,8,2,501,2132806,370,581.28,324205,66,23.3315,75.0367,113,404.2,0.8,2.3,2.96,39.3,Low,Average
WM013975,Ratlam,Madhya Pradesh,Central,Tier-3,2021,8,Monsoon,295486,3259.7,50.6,Plastic,9.73,0.033,45,64.4,37.9,1.1,55.3,9.66,Landfill,4.8,0,28,8,2,501,2132806,300,160.29,324205,66,23.3315,75.0367,113,404.2,0.8,2.3,2.96,41.2,Medium,Average
WM013976,Rewa,Madhya Pradesh,Central,Tier-3,2021,8,Monsoon,234777,844.5,42,Paper,4.65,0.019,40.5,54.9,46.8,3.9,43.4,3.47,Landfill,2.2,0,29,7,1,298,2506378,330,80.91,352095,56.8,24.5364,81.2961,118,227.1,1.2,4.1,1.95,38.3,Low,Average
WM013977,Rewa,Madhya Pradesh,Central,Tier-3,2021,8,Monsoon,234777,844.5,42,Plastic,7.3,0.032,38.8,56.8,31.1,0.7,61.4,6.11,Landfill,2.2,0,29,7,1,298,2506378,364,130.21,352095,56.8,24.5364,81.2961,118,227.1,1.2,4.1,1.95,31.7,Low,Poor
WM013978,Rishikesh,Uttarakhand,Central,Tier-3,2021,8,Monsoon,171314,3480.5,41.1,E-Waste,1.05,0.006,30,54.7,43.7,1.5,53,0.82,Landfill,3.9,1,23,5,1,230,1833466,311,18.09,93051,63.8,30.0869,78.2676,126,74.2,6.5,4.5,2.89,40.1,Low,Average
WM013979,Rishikesh,Uttarakhand,Central,Tier-3,2021,8,Monsoon,171314,3480.5,41.1,Organic,20.3,0.117,47.6,50.4,24.8,29.2,45.4,16.9,Landfill,3.9,1,23,5,1,230,1833466,413,323.05,93051,63.8,30.0869,78.2676,126,74.2,6.5,4.5,2.89,37.9,Low,Poor
WM013980,Rohtak,Haryana,North,Tier-2,2021,8,Monsoon,967153,3290.8,61.5,Organic,144.68,0.149,60.1,58.5,27.9,29.3,44.3,152.95,Landfill,4.3,0,401,37,3,1712,20946088,450,2374.96,1600432,64.8,28.8955,76.6066,135,169.7,2.3,2.1,1.86,42,Low,Average
WM013981,Rourkela,Odisha,East,Tier-2,2021,8,Monsoon,1003635,4977.3,47.9,Organic,163.18,0.169,69.3,59.2,27.6,42.8,24.8,133.94,Composting,6.6,1,348,45,4,2514,14608942,636,393.42,849448,70.1,22.2604,84.8536,86,389.7,2.2,2.3,2.96,54.1,Medium,Excellent
WM013982,Saharanpur,Uttar Pradesh,Central,Tier-2,2021,8,Monsoon,1121109,6817.3,67.9,Organic,204.11,0.18,65.8,53,24.2,34.3,39,209.65,Composting,6.4,3,528,47,4,2174,19699373,517,494.61,883520,72.4,29.968,77.546,102,289.9,0.6,5.3,2.69,46.5,Medium,Good
WM013983,Salem,Tamil Nadu,South,Tier-2,2021,8,Monsoon,945560,3105.5,69.5,Paper,28.39,0.03,48.4,47.6,51.6,4,40.8,23.98,Landfill,4,1,310,31,3,1808,21131416,555,458.66,1277012,60.6,11.6643,78.146,98,163.3,3,5.1,2.06,45.5,Low,Good
WM013984,Salem,Tamil Nadu,South,Tier-2,2021,8,Monsoon,945560,3105.5,69.5,Plastic,44.2,0.048,53.8,57.9,38.8,0.9,61.3,44.17,Recycling,4,1,310,31,3,1808,21131416,880,171.66,1277012,60.6,11.6643,78.146,98,163.3,3,5.1,2.06,37.1,Low,Poor
WM013985,Satna,Madhya Pradesh,Central,Tier-3,2021,8,Monsoon,338126,1815.2,29.7,Construction,15.59,0.044,45.2,49.3,35,0.9,61.2,14.81,Recycling,4.3,0,45,10,2,534,2981250,669,53.38,192653,61,24.6005,80.8322,110,339.9,2.1,2.3,4.03,38.4,Low,Average
WM013986,Shillong,Meghalaya,Northeast,Tier-3,2021,8,Monsoon,85700,2727.8,50,Paper,1.8,0.022,47.5,64.6,55.7,3.8,39.1,1.69,Landfill,4.1,1,9,3,2,112,524540,420,30.92,197813,62.3,25.5788,91.8933,46,484,7.5,2.2,3.14,47.2,Medium,Good
WM013987,Shimla,Himachal Pradesh,North,Tier-3,2021,8,Monsoon,195699,2537,51,Construction,7.57,0.038,41.6,50,43.1,0.5,56.5,7.56,Landfill,5.1,1,28,6,3,275,2633749,328,123.76,255259,67.7,31.1048,77.1734,147,218.1,6.1,1.6,2.39,38.5,Low,Average
WM013988,Sikar,Rajasthan,North,Tier-3,2021,8,Monsoon,299574,2917,48.2,Metal,2.17,0.007,50.2,62.7,69,0.8,26.9,1.5,Landfill,4.7,1,42,9,1,500,3750167,348,36.91,361183,61.5,27.6094,75.1399,139,189.7,2.6,3.4,2.4,55.4,High,Excellent
WM013989,Siliguri,West Bengal,East,Tier-2,2021,8,Monsoon,610803,5486.3,50.9,Construction,39.53,0.067,46.1,54.7,29.6,0.7,69.3,30.95,Landfill,4.6,0,254,21,4,1271,8294403,520,659.67,709779,64,26.7271,88.3953,103,294.6,2.7,5.5,1.66,31.4,Low,Poor
WM013990,Siliguri,West Bengal,East,Tier-2,2021,8,Monsoon,610803,5486.3,50.9,Organic,83.72,0.14,61.1,54.5,25.9,36.7,38.6,64.99,Landfill,4.6,0,254,21,4,1271,8294403,534,1500.07,709779,64,26.7271,88.3953,103,294.6,2.7,5.5,1.66,38,Low,Poor
WM013991,Silvassa,Dadra and Nagar Haveli,West,Tier-3,2021,8,Monsoon,182349,3407.7,29.7,Organic,19.45,0.109,48.9,44.1,17.2,37.8,51.2,13.7,Composting,2.7,1,20,5,2,214,1257102,403,45.21,267981,56.3,20.2766,73.0169,104,389.8,1.9,5.9,3.06,34.5,Low,Poor
WM013992,Silvassa,Dadra and Nagar Haveli,West,Tier-3,2021,8,Monsoon,182349,3407.7,29.7,Plastic,6.39,0.036,43.1,56,36.7,0.7,63.4,5.93,Recycling,2.7,1,20,5,2,214,1257102,542,24.78,267981,56.3,20.2766,73.0169,104,389.8,1.9,5.9,3.06,29.3,Low,Poor
WM013993,Solapur,Maharashtra,West,Tier-1,2021,8,Monsoon,2288533,10428.2,80,Hazardous,25.41,0.011,50.2,37.8,23.3,0.8,73,27.87,Landfill,6.7,3,1969,112,6,6179,41771634,782,432.03,5467164,71.4,17.6599,75.9064,109,300,0.9,2.9,1.67,30.2,Low,Poor
WM013994,Solapur,Maharashtra,West,Tier-1,2021,8,Monsoon,2288533,10428.2,80,Organic,445.1,0.201,72.3,63.4,29.1,37.8,27.3,412.25,Composting,6.7,3,1969,112,6,6179,41771634,849,1076.93,5467164,71.4,17.6599,75.9064,109,300,0.9,2.9,1.67,54.4,High,Excellent
WM013995,Sonipat,Haryana,North,Tier-3,2021,8,Monsoon,271276,3528.2,28.9,Construction,12.95,0.048,38.1,59.7,37,0.2,58.9,13.92,Recycling,3.9,0,26,8,1,350,2034043,538,45.9,224447,62.3,28.9931,77.0151,125,187,2.2,2.8,2.14,34.4,Low,Poor
WM013996,Srinagar,Jammu and Kashmir,North,Tier-1,2021,8,Monsoon,3021166,5699.6,72.5,Organic,718.02,0.234,74.5,65.9,33.5,36.4,24.7,691.26,Composting,8.1,6,2700,166,6,8241,71084569,835,1851.64,3177552,76,34.0837,74.7973,164,130.3,8.6,7.6,1.51,61.4,High,Excellent
WM013997,Surat,Gujarat,West,Metro,2021,8,Monsoon,6403436,19393.7,94.8,Construction,737.62,0.112,73.3,56.4,44.9,0.8,43.2,771.1,Recycling,8.3,6,10195,540,7,22119,211138050,1435,2600.34,20929599,77,21.1702,72.8311,124,389.5,5.1,6.5,0.75,52.9,High,Excellent
WM013998,Thanjavur,Tamil Nadu,South,Tier-3,2021,8,Monsoon,325818,2981.6,37.3,Plastic,10.64,0.032,53.9,56.6,39.6,1.3,57.1,8.41,Landfill,5.2,0,41,11,2,533,2159756,358,189.85,234055,68.8,10.787,79.1378,38,248.7,5.5,1.2,3.03,39.7,Medium,Average
WM013999,Thrissur,Kerala,South,Tier-2,2021,8,Monsoon,451870,5399.6,59.6,Construction,27.89,0.06,53,40.3,26.4,0.3,71.4,20.46,Landfill,4.7,0,219,20,4,821,7892610,480,457.96,612361,66.6,10.5276,76.2144,101,110.1,1.9,4.6,2.55,29.8,Low,Poor
WM014000,Thrissur,Kerala,South,Tier-2,2021,8,Monsoon,451870,5399.6,59.6,Organic,69.1,0.154,61.5,50.2,27.6,31.4,33.5,62.33,Composting,4.7,0,219,20,4,821,7892610,553,161.73,612361,66.6,10.5276,76.2144,101,110.1,1.9,4.6,2.55,45.2,Low,Good
WM014001,Tiruchirappalli,Tamil Nadu,South,Tier-1,2021,8,Monsoon,1920495,10467.2,64.7,Construction,154.79,0.078,55.4,48.6,37.6,0.1,60.6,129.64,Landfill,5.8,6,1889,88,5,4864,60000232,805,2485.74,4615290,70.1,10.7905,78.7047,90,170,1.8,4.9,2.3,39,Medium,Average
WM014002,Tirunelveli,Tamil Nadu,South,Tier-2,2021,8,Monsoon,619264,5110.9,57.6,Construction,33.03,0.054,46.1,54.3,44.5,0.8,54.5,28.29,Recycling,4.7,1,285,25,3,1305,9828839,954,111.86,891948,64.5,8.7139,77.7567,106,193.8,1.5,4.4,3.46,40.6,Medium,Average
WM014003,Udaipur,Rajasthan,North,Tier-2,2021,8,Monsoon,886603,3165.7,58.5,Glass,7.72,0.009,54,67.3,54.4,1.3,44.7,7.44,Landfill,6,1,447,42,4,2153,16698280,419,128.4,535542,69.4,24.5854,73.7125,137,202,7.8,3.3,3.16,49.2,High,Good
WM014004,Ujjain,Madhya Pradesh,Central,Tier-2,2021,8,Monsoon,420103,6824.6,64.4,Organic,69.3,0.164,60.6,58.6,21.8,40.4,37.1,71.86,Landfill,6.1,1,183,20,5,829,4789558,492,1195.35,1009375,70,23.1765,75.7885,100,106.5,3.7,5.4,3.1,50.7,Medium,Excellent
WM014005,Vadodara,Gujarat,West,Tier-1,2021,8,Monsoon,2459560,11671.1,63.1,Metal,32.77,0.013,58.3,69.2,77.1,0.1,22.8,25.28,Landfill,5.6,3,2607,141,4,6510,73750440,697,517.49,4747727,69.8,22.3072,73.1812,113,213.4,1.3,6.2,1.66,63.4,High,Excellent
WM014006,Varanasi,Uttar Pradesh,Central,Tier-1,2021,8,Monsoon,2373018,11427.3,78.9,E-Waste,21.78,0.009,53.6,57.8,44.7,0.9,48.2,17.8,Recycling,6.6,4,2506,128,6,6888,59366303,1378,81.52,2590890,71.3,25.3176,82.9739,143,72.3,6.2,5.4,2.71,43.9,Medium,Average
WM014007,Varanasi,Uttar Pradesh,Central,Tier-1,2021,8,Monsoon,2373018,11427.3,78.9,Organic,419.87,0.184,78.1,66.3,33.7,28.9,27.6,424.21,Composting,6.6,4,2506,128,6,6888,59366303,947,1053.33,2590890,71.3,25.3176,82.9739,143,72.3,6.2,5.4,2.71,53.2,High,Excellent
WM014008,Vellore,Tamil Nadu,South,Tier-2,2021,8,Monsoon,932938,6247.5,56.7,Paper,28.91,0.03,53.1,72.8,57.2,5,32.7,25.5,Landfill,5.8,3,463,34,3,2064,9391732,544,503.26,1705984,68.2,12.9165,79.1325,85,287.4,0.1,6,2.04,54.6,High,Excellent
WM014009,Vijayawada,Andhra Pradesh,South,Tier-1,2021,8,Monsoon,3395928,6390.2,65.4,Construction,284.74,0.085,63.2,62.8,49.8,0.3,45.8,256.26,Recycling,7.7,3,3734,170,6,10517,112507186,1426,1126.09,2793436,77.2,16.5062,80.648,101,278.4,2.9,8.2,1.04,50.1,High,Good
WM014010,Vijayawada,Andhra Pradesh,South,Tier-1,2021,8,Monsoon,3395928,6390.2,65.4,Organic,632.79,0.195,68.8,70.7,31.7,40.6,24.7,629.97,Biogas,7.7,3,3734,170,6,10517,112507186,998,882.19,2793436,77.2,16.5062,80.648,101,278.4,2.9,8.2,1.04,58.7,High,Excellent
WM014011,Visakhapatnam,Andhra Pradesh,South,Tier-1,2021,8,Monsoon,1503785,10095.4,86.2,Organic,366.06,0.236,65.8,46.2,25.3,38.4,31.6,352.6,Composting,5.6,6,1084,77,5,4305,28614850,873,883.51,1720996,67.9,17.6868,83.2185,95,162.1,2.1,8.3,0.99,39.4,Medium,Average
WM014012,Warangal,Telangana,South,Tier-2,2021,8,Monsoon,1180098,3095.3,54.3,Organic,206.36,0.169,55.2,52.7,16.8,37.5,46.1,143.97,Biogas,4.7,3,521,44,2,2152,22683605,817,283.09,708105,63.5,17.9689,79.5941,111,277.6,2,3,3.24,38.1,Low,Average
WM014013,Warangal,Telangana,South,Tier-2,2021,8,Monsoon,1180098,3095.3,54.3,Plastic,54.09,0.048,55.7,50.3,45.3,0.8,51.6,46.19,Landfill,4.7,3,521,44,2,2152,22683605,563,939.68,708105,63.5,17.9689,79.5941,111,277.6,2,3,3.24,38.9,Medium,Average
WM014014,Agartala,Tripura,Northeast,Tier-3,2021,9,Monsoon,211953,2486.4,32.4,Construction,8.42,0.038,32.3,45.7,28.1,0.7,72,8.74,Landfill,3,0,24,6,2,322,1660679,366,139.31,45174,60.3,23.8315,91.2868,63,526,1.6,1.2,3.46,30.6,Low,Poor
WM014015,Agra,Uttar Pradesh,Central,Tier-1,2021,9,Monsoon,1827554,12991.2,63.4,E-Waste,18.54,0.01,46,45.2,39.4,0.1,60.9,19.65,Landfill,5.9,3,1363,101,5,5010,35501516,737,279,3093485,69.1,27.1767,78.0081,149,152.7,6.3,8.4,1.9,39.9,Low,Average
WM014016,Ahmedabad,Gujarat,West,Metro,2021,9,Monsoon,8195565,31693.3,90.7,Organic,2291.83,0.283,71.1,54.4,27.7,42,21.1,2415.54,Biogas,7.4,7,10944,590,6,28484,403621840,1842,3633.46,16893060,75.7,23.0225,72.5714,140,275.9,4.1,4.8,1.53,54.6,High,Excellent
WM014017,Aizawl,Mizoram,Northeast,Tier-3,2021,9,Monsoon,58865,3880.3,51.1,Glass,0.48,0.008,42.2,57.9,57.9,1.2,39.5,0.4,Landfill,5.3,0,7,3,2,82,441107,408,7.2,116487,69.8,23.7271,92.7176,36,382,2.1,0.9,3.89,48.9,Medium,Good
WM014018,Ajmer,Rajasthan,North,Tier-2,2021,9,Monsoon,1049276,3425.5,59,Plastic,44.39,0.041,58.6,57,50.1,0.2,47.6,42.03,Recycling,6,0,526,38,4,2612,18771511,906,166.28,437469,69.9,26.4499,74.6399,173,203.2,3.2,7.5,3.77,50.7,High,Excellent
WM014019,Akola,Maharashtra,West,Tier-2,2021,9,Monsoon,939842,2787.2,69.3,Organic,131.23,0.144,53.3,58.7,29.5,34.7,32.2,103.39,Biogas,5.4,0,379,40,4,1920,18760195,689,200.42,1475820,67.1,20.7002,77.0082,124,341.2,1.4,3.6,2.97,50.7,Medium,Excellent
WM014020,Alappuzha,Kerala,South,Tier-3,2021,9,Monsoon,153898,2994.2,45.9,Metal,1.12,0.007,36.3,49.2,56.5,0.8,34.6,0.91,Recycling,2.5,0,18,4,1,198,1047007,666,3.7,109819,57.9,9.4981,76.3388,102,252.7,6.8,1.9,3.68,44.1,Low,Good
WM014021,Alappuzha,Kerala,South,Tier-3,2021,9,Monsoon,153898,2994.2,45.9,Organic,18.55,0.12,46,48.8,23.6,28.9,44.9,16.65,Composting,2.5,0,18,4,1,198,1047007,371,45.13,109819,57.9,9.4981,76.3388,102,252.7,6.8,1.9,3.68,36.7,Low,Poor
WM014022,Aligarh,Uttar Pradesh,Central,Tier-1,2021,9,Monsoon,2618780,14083.5,82,Biomedical,10.47,0.004,74.9,65.3,23,0.1,77.3,9.48,Incineration,5.5,5,2690,145,6,7913,78737666,1728,117.68,2559432,68.2,27.8974,78.088,123,416.9,3.6,7.5,2.35,34.8,Medium,Poor
WM014023,Aligarh,Uttar Pradesh,Central,Tier-1,2021,9,Monsoon,2618780,14083.5,82,Construction,194.12,0.078,55.4,47.6,37.5,0,53.7,196.73,Composting,5.5,5,2690,145,6,7913,78737666,765,489.99,2559432,68.2,27.8974,78.088,123,416.9,3.6,7.5,2.35,39.5,Medium,Average
WM014024,Alwar,Rajasthan,North,Tier-3,2021,9,Monsoon,103554,792.7,39,Biomedical,0.2,0.002,44.8,66.9,25,0.6,70.4,0.17,Incineration,3.1,0,11,3,2,127,680051,716,1.95,132661,57.2,27.553,76.6346,152,90,2.8,5.3,3.88,29.6,Low,Poor
WM014025,Amravati,Maharashtra,West,Tier-2,2021,9,Monsoon,393352,3812.4,54.5,Organic,66.36,0.173,63,51.4,14,31.7,52.3,51.86,Landfill,4.3,1,185,15,3,853,5285950,476,1007.23,1218583,62.4,20.9374,77.7796,134,392.6,3.5,5.6,3.01,34.6,Low,Poor
WM014026,Amritsar,Punjab,North,Tier-1,2021,9,Monsoon,1673539,10193.4,68.8,Metal,26.59,0.016,62.2,77,72.4,1.5,19.2,21.43,Recycling,5.5,4,1537,85,6,4334,49872835,1043,99.37,1697218,64.8,31.634,74.8723,182,162.2,6,8.7,2.36,62.2,High,Excellent
WM014027,Amritsar,Punjab,North,Tier-1,2021,9,Monsoon,1673539,10193.4,68.8,Organic,376.31,0.227,66,61.9,26.5,35.7,36.9,395.62,Landfill,5.5,4,1537,85,6,4334,49872835,759,6099.71,1697218,64.8,31.634,74.8723,182,162.2,6,8.7,2.36,46.7,Medium,Good
WM014028,Asansol,West Bengal,East,Tier-2,2021,9,Monsoon,1205673,4298.3,48.9,Biomedical,5,0.004,64.4,67.3,30.3,1.2,61,4.78,Landfill,5.9,1,582,56,3,2523,19272615,482,79.64,1266980,68.6,23.6739,86.9524,92,334.1,1.4,6,3.01,43.5,Medium,Average
WM014029,Asansol,West Bengal,East,Tier-2,2021,9,Monsoon,1205673,4298.3,48.9,Construction,76.16,0.061,50.3,54.7,36.4,0.9,60.1,68.61,Incineration,5.9,1,582,56,3,2523,19272615,1257,798.5,1266980,68.6,23.6739,86.9524,92,334.1,1.4,6,3.01,41.5,Medium,Average
WM014030,Bangalore,Karnataka,South,Metro,2021,9,Monsoon,10744182,12133.8,89.9,Organic,2388.8,0.226,76.8,63.5,27.8,41.3,26,2424.33,Landfill,8.1,2,18579,767,7,42333,476271440,898,42345.07,18268761,79.2,12.9716,77.5946,68,223.2,2.3,5.5,0.79,57.9,High,Excellent
WM014031,Bareilly,Uttar Pradesh,Central,Tier-1,2021,9,Monsoon,3332092,11493.9,62.3,Construction,251.14,0.079,53,58.2,39.7,1.2,45.9,235.03,Recycling,5.9,2,2417,174,5,9584,101368908,1083,857.5,6921022,70.2,28.367,79.4304,167,260.5,2.9,6,1.66,46.3,Medium,Good
WM014032,Bathinda,Punjab,North,Tier-3,2021,9,Monsoon,70095,903,53.1,Hazardous,0.36,0.005,35.1,44.6,25.8,1.4,69.4,0.33,Incineration,5,1,7,3,2,99,586965,683,3.77,43314,65.2,30.211,74.9455,131,164,3.5,2.9,2.58,33.4,Low,Poor
WM014033,Belgaum,Karnataka,South,Tier-2,2021,9,Monsoon,395371,4799.4,64.1,Construction,24.15,0.063,52.1,42.6,40.7,0.8,59.4,21.44,Landfill,4.9,1,161,17,3,908,8555467,445,431.7,1256467,65.6,15.8497,74.4977,73,249.3,3,5,2.18,37.9,Low,Poor
WM014034,Bhagalpur,Bihar,East,Tier-3,2021,9,Monsoon,228377,1653.3,43.9,Organic,23.25,0.098,49.6,60.4,23.3,34.9,46.5,21.51,Landfill,5.1,1,29,7,2,346,1352726,391,387.21,312968,65.8,25.2425,86.9842,70,324.2,0,1.6,3.53,43.2,Low,Average
WM014035,Bharatpur,Rajasthan,North,Tier-3,2021,9,Monsoon,356061,1083.4,34.9,Construction,14.14,0.041,39.2,44.7,32.2,0.9,68.3,13.49,Recycling,3.2,1,52,10,1,535,3251592,547,53.96,345355,58.6,27.2152,77.4909,123,192.8,2.2,5.3,4.13,29.8,Low,Poor
WM014036,Bhavnagar,Gujarat,West,Tier-2,2021,9,Monsoon,470258,5816.3,45,Glass,5.42,0.011,51.4,67.1,70.1,1.5,30,5.78,Recycling,5.9,1,192,20,3,1080,8148236,963,19.65,1264174,70,21.7645,72.1519,98,259.6,1.1,2.5,3.31,54.1,High,Excellent
WM014037,Bhavnagar,Gujarat,West,Tier-2,2021,9,Monsoon,470258,5816.3,45,Paper,17.69,0.036,53.9,65.5,56.7,5,31.5,17.36,Landfill,5.9,1,192,20,3,1080,8148236,478,306.76,1264174,70,21.7645,72.1519,98,259.6,1.1,2.5,3.31,51.2,High,Excellent
WM014038,Bhilai,Chhattisgarh,Central,Tier-2,2021,9,Monsoon,597263,6596.3,60.3,Construction,44.39,0.072,45.6,63.6,45.5,1.4,55.2,39.03,Recycling,5.4,2,243,25,3,1396,7834418,1004,160.91,1807559,65.5,21.2094,81.4285,139,236.3,3.5,6.2,2.94,43.9,Medium,Average
WM014039,Bhilai,Chhattisgarh,Central,Tier-2,2021,9,Monsoon,597263,6596.3,60.3,Organic,100.71,0.167,62.2,62.6,32.5,34.2,29.4,97.25,Landfill,5.4,2,243,25,3,1396,7834418,579,1698.33,1807559,65.5,21.2094,81.4285,139,236.3,3.5,6.2,2.94,49.7,Medium,Good
WM014040,Bhiwandi,Maharashtra,West,Tier-2,2021,9,Monsoon,827318,7311.4,67.6,Organic,138.12,0.164,48.3,51.4,22,31,50,139.65,Landfill,3.8,0,323,31,3,1801,10986040,460,2143.63,777023,59.3,19.3002,73.0629,107,256.7,0.9,5.2,2.42,39,Low,Average
